"corr_type","Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5","kq345_cond_parq1","k_rank_cond_parq123"
"Private non-profit","ACT11","Act: Did extra (unassigned) work for a course","ACT11.notatall",0.277578069596263,214,-0.175820264922315,0.208122112905702,0.16131293164169,0.0342729095396732,-0.110775793085419,-0.207190405238039,-0.250738432230105,0.198297066466599,0.256505840113772,0.301272425373585,0.372280685197969,0.164151865037437,0.105505635462677,0.111378967458693,0.129994772165435,0.149785374614825,-0.0906563494643269,-0.15172992508927,-0.0653975803317902,-0.127777697055131,0.18080398901864,0.0948311474870659,-0.120849965082124,-0.165890807826933,-0.174702692746144,0.154728867009179,0.138633807723964,-0.00624268798923309,-0.248350484095478,-0.21497549382908,0.168160297537962,0.0640428538740023,-0.08128998807955,-0.19173381271511,-0.1711491729432,0.159148179941492,0.0452115424152135,-0.104845251363382,-0.145886447481582,-0.262433187516307,0.189076802154057,-0.241886241774637,-0.251917906063726,-0.177125994935209,-0.125787423518545,0.228906594925837,0.152320060046321,-0.272829693125833
"Public","ACT11","Act: Did extra (unassigned) work for a course","ACT11.notatall",0.272183087946307,46,0.567115436596272,0.450620374718593,0.367227308378986,-0.00265282004683304,-0.325279115041982,-0.415423017458852,-0.415846955186824,0.443863407780294,0.402137319256016,0.406595118309226,0.407276731348372,0.521994113050782,0.479764267173774,0.358662297811629,0.449408195571043,0.390861758339581,-0.126412907044602,-0.546022536133711,-0.444304751874236,-0.167838033640916,0.530705172978461,-0.169136026232971,-0.476280098846,-0.390810010199505,-0.33757256054827,0.517441359139858,-0.00498327541928718,-0.256318525986682,-0.439066062909425,-0.408960526147517,0.450290150701591,0.105710561502952,-0.348036473355672,-0.511964516753561,-0.57434157365686,0.573068342367638,-0.20271870954326,-0.107158629273852,-0.381077805880239,-0.482980807490908,0.470110401278948,0.452022062242934,0.397720029682784,-0.188990082311963,-0.583810413229138,-0.165642957143696,0.464582849971049,0.462505257755003
"Private non-profit","ACT11","Act: Did extra (unassigned) work for a course","ACT11.occasionally",0.623920964468246,214,0.0222909659083709,-0.178449989180576,-0.101423030645908,0.00892846585124109,0.022774459320886,0.143407896200572,0.187677252538832,-0.135492221887371,-0.163913897203866,-0.183502285604469,-0.225006403520808,-0.111840842087511,-0.0678271262027154,-0.0738322545002014,-0.0802431310977059,-0.10897311394584,0.144332219314493,-0.0195103252672422,0.0196664603720813,0.146164054381613,-0.122820484767652,-0.0511417742362047,0.0368534889993834,0.0969717558512933,0.124111718049685,-0.0903796661537731,-0.0587015954794174,-0.0472957167003935,0.182511176385057,0.176331791446506,-0.125328097735394,-0.00385128290057625,0.00975805912087678,0.114069750026537,0.147364686860339,-0.112453030264182,0.00643681402228549,0.0403786426814633,0.12622874527807,0.184061070541542,-0.139618829593175,0.052689681977731,0.0893274979279993,0.139541588981977,0.150358425178647,-0.139410029710069,-0.0754696309195251,0.115088771632369
"Public","ACT11","Act: Did extra (unassigned) work for a course","ACT11.occasionally",0.618889258397074,46,-0.564355322564003,-0.422689352241007,-0.0945642139076408,-0.2375380094027,0.0282001368199247,0.238847656350219,0.305915127662914,-0.199059571884472,-0.189448491383643,-0.231442995281801,-0.288590285306922,-0.307050745359716,-0.215475781882751,-0.10987624281487,-0.161444984367963,-0.103358872103275,0.0338342870402839,0.282640657505149,0.359122032000235,0.0652739127265496,-0.320585515507396,-0.0598138588301201,0.173848177222209,0.317029404024155,0.295955495900867,-0.310569565597572,-0.254022224609857,0.041951879373493,0.299140121967584,0.348485084926737,-0.244408801721723,-0.316289607836988,0.0421952279127583,0.307068408117655,0.448328879269269,-0.318230364146269,-0.0108742527100967,-0.146996871287855,0.171599233005065,0.360230485260853,-0.200155918283602,-0.498206904491675,-0.440476279096813,0.20212111183926,0.608521292121351,0.202498871153249,-0.22864342866733,-0.475177675486432
"Private non-profit","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.frequently",0.0509394809403337,160,0.423097948671858,-0.204822618904943,-0.454309372883178,0.318924908182958,0.420709753886162,0.390453002274859,0.321173410151798,-0.426391892534337,-0.465360575318261,-0.497098329992711,-0.54378908371586,-0.332917242689494,-0.388152567903234,-0.424928951254047,-0.387000961203274,-0.434231552833199,0.116876876377908,0.218422305294367,0.317826300878447,0.207716251462159,-0.37099868237444,0.183792804396036,0.36377200016708,0.262977217935867,0.246596453589019,-0.370413736368049,0.251775075082922,0.394770854175087,0.322202802670942,0.220501754774548,-0.391110695934769,0.268936509430919,0.336565449607405,0.320155066379563,0.233755543550545,-0.36085538538668,0.262962912269731,0.35592687321475,0.343286271728685,0.318053789533767,-0.403832024256113,0.636847143285294,0.625619962652633,0.52074922838492,0.346961835112629,-0.597239602230891,-0.218629880510381,0.653735794957885
"Public","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.frequently",0.0757013866494679,23,0.196840744697472,-0.126525353704614,-0.516285321426096,0.411426210064076,0.560855528198283,0.451782085253875,0.240426262867798,-0.476269093476149,-0.439514953306874,-0.405784950908166,-0.399686248475419,-0.392750995468053,-0.445494240774285,-0.4968878279139,-0.457624620333671,-0.556687020368093,0.179980933819621,0.182556334140606,0.367172516484459,0.343434699263722,-0.415050683096346,0.342407107749488,0.512010170380341,0.292901692044447,0.0920623493540345,-0.374767275647831,0.422278044140009,0.457096584446336,0.392107920389513,0.132440741062223,-0.409984684765609,0.311347836526729,0.491089085757413,0.435725804977605,0.128318926415604,-0.431637801976009,0.418881696116784,0.638376791374806,0.467112529222838,0.227853242382672,-0.502907162160708,0.448923921672499,0.597326534987983,0.584262705179931,-0.0504852736648366,-0.552151019342215,-0.243842250370809,0.55051712866073
"Private non-profit","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.notatall",0.574248841638477,160,-0.3355777018174,0.348009500135654,0.490206792724458,-0.271507477092755,-0.408248177589405,-0.445751496970086,-0.462688061696804,0.490976093533103,0.563404122002317,0.612883935041867,0.684250826603617,0.403910220961737,0.440595544991829,0.448293027289159,0.403787900314299,0.480306351571487,-0.132482101151457,-0.283691749628287,-0.314223087836931,-0.289148118337396,0.442285181269482,-0.169737448539294,-0.346875103522354,-0.369536492893534,-0.3597053925012,0.45293097602252,-0.185268585037764,-0.385687324997473,-0.367216111964706,-0.352024442229581,0.449996932967453,-0.169743774389402,-0.321466380315067,-0.368941913291102,-0.368109249659518,0.412797599718571,-0.242088746779357,-0.343949854953542,-0.400564329683089,-0.457349308464005,0.477046772667453,-0.534156167584124,-0.587152618493835,-0.564051050340879,-0.488011575033155,0.634967351189393,0.271948725743138,-0.614049967773231
"Public","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.notatall",0.489358271525314,23,-0.00446523023574685,0.239293483397314,0.555095071735136,-0.162933704179129,-0.555905934002894,-0.573086306988671,-0.514888571906377,0.590533454669992,0.588374059077514,0.561467907847571,0.541218733600706,0.470367240657379,0.478708363456561,0.546939387646093,0.444266926356666,0.609709361386206,-0.157839216945756,-0.143332352726653,-0.535698008329879,-0.540259089420627,0.556141913416797,-0.155899001838893,-0.473661036485331,-0.392100157606334,-0.343501914886853,0.475118879727286,-0.107351126967893,-0.546884855091446,-0.519362567059449,-0.339500047824823,0.517278462591924,-0.0022529437438406,-0.440708437502707,-0.566524157681715,-0.428750330596228,0.53325854297133,-0.230394464248055,-0.623567670460555,-0.589119520755152,-0.522166198251676,0.641932392719575,-0.297800474189307,-0.471406841578368,-0.642989533927176,-0.1837501893255,0.564287921132663,0.200028365111694,-0.479056063013135
"Private non-profit","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.occasionally",0.374811677421189,160,0.289895879897575,-0.374716061068874,-0.475325990160594,0.241954920494001,0.382442791207819,0.439394428344373,0.482724714380832,-0.485137846035946,-0.564282753061115,-0.616731271051096,-0.692090632576589,-0.404763218066429,-0.433610341236368,-0.431687754010557,-0.387482958171678,-0.46917835650602,0.13032986611541,0.289169397458909,0.296257241032345,0.299451483089715,-0.441176359109069,0.156198296081292,0.32295144401319,0.38349217386053,0.376261442415741,-0.454808375828798,0.154289034116331,0.362159613177075,0.361807339885631,0.374822527097688,-0.444548613423315,0.129245301955349,0.29947250196578,0.364635635141507,0.390942533235121,-0.407142251759779,0.222516394587967,0.32174071884778,0.39725361386086,0.476969127025627,-0.47468724815425,0.473037733018162,0.543533108488063,0.547560926911398,0.506545080435187,-0.61291501328928,-0.27427095696816,0.568604419998204
"Public","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.occasionally",0.434940341825218,23,-0.0796969276789182,-0.264839292838498,-0.517398475650493,0.0387656251325506,0.499085252293854,0.569522614436208,0.583703299875192,-0.582190254943271,-0.595299064199394,-0.57400858942061,-0.549592299126406,-0.457891431417728,-0.446088217960687,-0.51493731139636,-0.394765324164699,-0.572827524805907,0.132681432818031,0.112166831225259,0.556361999555922,0.572790415716084,-0.562855928813425,0.0593987083269106,0.410392446287494,0.396713684574711,0.419150790306178,-0.472070378484624,-0.040263763286948,0.532181812718549,0.523671613904015,0.396227885139565,-0.513105357709189,-0.132488684208881,0.375444142421021,0.567737679337983,0.517337623458747,-0.525045049576738,0.12570711986649,0.555802350787249,0.584285006576043,0.598904388918332,-0.639310821691199,0.20274552708438,0.370248655285845,0.605317626816074,0.267621368052347,-0.514079125508594,-0.161289924869827,0.400846412666787
"Private non-profit","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.frequently",0.0764162638770877,160,0.256856895911055,-0.264280185604199,-0.483959195079583,0.365721286786282,0.438091542900434,0.397513164829955,0.340818857139953,-0.450635563810234,-0.485280309135432,-0.506385222411558,-0.548097072942085,-0.382269030419788,-0.424700465589082,-0.453575100690755,-0.430439436435348,-0.480252909534802,0.150628495260578,0.242140483550718,0.284921117524161,0.250181060700961,-0.400028919753298,0.22765262228977,0.36876042062302,0.330335828805933,0.227529320849679,-0.4037471893484,0.284677733335787,0.413207601672184,0.324918731963136,0.277550308749003,-0.431299757890365,0.315905088400077,0.408805148224125,0.306147655890927,0.244587439287084,-0.390105558807618,0.323081288233086,0.379172796392569,0.373728389502806,0.336848589147262,-0.442280000307435,0.420847564281941,0.469412263901614,0.512632440909874,0.450860979605409,-0.550870164232687,-0.255678517397784,0.501032429248734
"Public","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.frequently",0.129988146977479,23,-0.228638342826639,-0.0571248340841894,-0.469096713074585,0.165812110450567,0.430819900692681,0.547635639975243,0.360352977355441,-0.499243744562757,-0.406934988627483,-0.342582651845281,-0.309343023358147,-0.373191564434573,-0.37572275412629,-0.524547948587567,-0.397650764704548,-0.507224932817721,0.117829161970691,0.0314932061187832,0.477141603612262,0.571429834669512,-0.48613267190755,-0.0252062199636606,0.338806420814826,0.428730181988301,0.242069847512002,-0.396510503453476,0.0899043834050354,0.587569938419402,0.552788550032463,0.184753459968723,-0.484551009199061,0.0130204156010313,0.385085644163061,0.612159217535842,0.302136909695484,-0.497368757899,0.275217838062831,0.434156732476778,0.524961342510841,0.38400608210431,-0.528724656769194,0.0960030736353662,0.226197880478863,0.4474478347312,0.141800065885947,-0.32932092894645,-0.0869990331906984,0.217481621894426
"Private non-profit","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.notatall",0.551461882408658,160,-0.169831173227162,0.341956801388623,0.521821881230925,-0.358831983249612,-0.457142305031471,-0.454242846986929,-0.412233533791379,0.50199823178769,0.544150616202898,0.567245186341448,0.59302544910257,0.4228150709199,0.472768426025737,0.482165418284063,0.466128003887617,0.521456781076165,-0.148748999584175,-0.280328856187615,-0.291349041613461,-0.284715614468627,0.43467998151951,-0.246681225019593,-0.392055200654427,-0.417423097272047,-0.270396351459844,0.47000693637516,-0.265640335041017,-0.424190890084962,-0.372874355808229,-0.346852166192362,0.479260950330221,-0.289480192762612,-0.415075215886971,-0.369630604579598,-0.320855148029153,0.442194669951746,-0.322835219539693,-0.4015796911533,-0.430412715013108,-0.407618077176277,0.497441076874547,-0.364719733591683,-0.452658586475211,-0.522426203194643,-0.487438666142371,0.552500637956049,0.280031084296618,-0.453440560308733
"Public","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.notatall",0.41564598972738,23,0.16294820072486,0.100674967585094,0.395555677357671,-0.0992312267300314,-0.36571902691924,-0.444528936632437,-0.395163364619713,0.439526900930084,0.396495838510076,0.348987821308274,0.318298236799403,0.294422223422167,0.313762903020142,0.46792607977774,0.305601974428404,0.438730496171191,-0.140810228106742,0.0987514179999022,-0.42359915349966,-0.583501824542318,0.419719423799806,0.0548723838760405,-0.313629705240849,-0.306390790904929,-0.302978156971028,0.341462201008713,-0.0306636971577335,-0.598585352820054,-0.44725804043624,-0.192770529105686,0.425394967307311,0.0726351127716159,-0.310587878086406,-0.49304029589824,-0.35024842116142,0.424213446676397,-0.212143075622643,-0.369645978666285,-0.436438603089093,-0.417550499571593,0.481539268699521,-0.0449455595517134,-0.163280744082467,-0.413782431853541,-0.193247381548693,0.296046430797638,-0.00831569659535607,-0.188835478100733
"Private non-profit","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.occasionally",0.372121853714254,160,0.12948243385936,-0.354858429247737,-0.511479621975897,0.339463424401827,0.442826173587287,0.454088591692737,0.419513096996436,-0.497609718394736,-0.540582861339728,-0.563336575653817,-0.581978973247919,-0.418108157911256,-0.468522270519114,-0.470228591201642,-0.457584549741116,-0.512375386025529,0.141083480431145,0.281416880664019,0.280098068164286,0.284238062910058,-0.427223014102218,0.242212673914304,0.382366927673237,0.430293805919964,0.273691157163981,-0.472662049850245,0.246113746993043,0.408414721285789,0.373264391998432,0.356407015695225,-0.474671007138446,0.266087172421085,0.397971420263965,0.375952639728065,0.334220489948107,-0.440877160152955,0.30762534321142,0.391114871080154,0.431357533497867,0.414873607354812,-0.494679943113754,0.326746257985218,0.425224112022415,0.501606899342037,0.478228217425091,-0.527234147738514,-0.275982631538457,0.414489853363037
"Public","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.occasionally",0.45436586329514,23,-0.11862797102726,-0.116662323586887,-0.332258955273378,0.0585414167181733,0.308688019796497,0.362848567535083,0.387744315744298,-0.380533985069733,-0.36566624343321,-0.329890286969539,-0.302484950750821,-0.234921532337241,-0.261685738986719,-0.408705790090513,-0.238538498941475,-0.375264063034355,0.143618716456144,-0.159551111373571,0.368811283362754,0.552273479425593,-0.358545988332383,-0.0666426628287572,0.280521891843576,0.22366262685509,0.314928709477445,-0.291169933845428,-0.00184152115716802,0.565844256187047,0.364153095546403,0.184530453828815,-0.367598167174332,-0.112126458644611,0.252251511351499,0.399992395853672,0.352568570551539,-0.359276201637332,0.166013513116634,0.312667118565407,0.362795174145325,0.408041990898057,-0.426309511305584,0.0157419060199376,0.12036858683394,0.369870761655484,0.207363923987148,-0.259892964857953,0.0569143650868914,0.161948983572607
"Private non-profit","ACT14","Act: Discussed course content with students outside of class","ACT14.frequently",0.699293918244452,254,-0.259072608568188,-0.0195104380921203,-0.0388355103533057,0.0861465392070715,0.0773510680099681,0.0133618286525383,-0.034103207584605,-0.0261728876335644,0.00761389616994504,0.0218150660316438,0.0530723388438088,0.00417328499505275,-0.0356076728033362,-0.047106711236878,-0.0781668268463698,-0.0579575109705045,0.0230402566113878,0.0124668206016657,0.00376760983300803,-0.0937499884549276,0.030748351970159,0.121270030709165,-0.0164490170907271,-0.00420687724929959,-0.0188203904086688,-0.0181044649463837,0.0682736135752928,0.0445302556148258,0.0647793944541628,-0.0420861793946284,-0.032791785941808,0.0232348249371852,0.132645447397138,0.0702299729950958,0.0178856222577245,-0.0734815024052426,0.109803329856247,0.101652067006939,0.0397442950673923,-0.0408208200187676,-0.0459714130695105,-0.258016717460236,-0.229352731164409,-0.134979927700759,-0.0661810156625056,0.187569836311032,-0.0221737590294348,-0.262004515258394
